n,d_n,maxP,SSD_flag
1,5,5,1
2,5,10,1
3,4,14,1
4,1,15,0
5,1,16,0
6,2,18,0
7,3,21,0
8,31,52,0
9,42,94,0
10,79,173,0
11,158,331,0
12,315,646,0
13,628,1274,0
14,1224,2498,0
15,2446,4944,0
16,4850,9794,0
17,9621,19415,0
18,19084,38499,0
19,37853,76352,0
20,75078,151430,0
21,150784,302214,0
22,299716,601930,0
23,596986,1198916,0
24,1189122,2388038,0
25,2368623,4756661,0
26,4718162,9474823,0
27,9436324,18911147,0
28,18834795,37745942,0
29,37594512,75340454,0
30,75038240,150378694,0
