n,d_n,maxP,SSD_flag
1,4,4,1
2,1,5,1
3,4,9,0
4,2,11,0
5,2,13,0
6,13,26,0
7,21,47,0
8,38,85,0
9,74,159,0
10,148,307,0
11,281,588,0
12,541,1129,0
13,1082,2211,0
14,2126,4337,0
15,4178,8515,0
16,8208,16723,0
17,16135,32858,0
18,32270,65128,0
19,63999,129127,0
20,126916,256043,0
21,251706,507749,0
22,499234,1006983,0
23,990260,1997243,0
24,1980520,3977763,0
25,3944905,7922668,0
26,7857540,15780208,0
27,15651081,31431289,0
28,31175246,62606535,0
29,62098786,124705321,0
30,123698338,248403659,0
