n,d_n,maxP,SSD_flag
1,5,5,1
2,6,11,1
3,2,13,1
4,1,14,1
5,1,15,0
6,4,19,0
7,25,44,0
8,33,77,0
9,64,141,0
10,127,268,0
11,254,522,0
12,503,1025,0
13,981,2006,0
14,1929,3935,0
15,3858,7793,0
16,7652,15445,0
17,15177,30622,0
18,30100,60722,0
19,59697,120419,0
20,118413,238832,0
21,236826,475658,0
22,471723,947381,0
23,939588,1886969,0
24,1871524,3758493,0
25,3727871,7486364,0
26,7425642,14912006,0
27,14791587,29703593,0
28,29583174,59286767,0
29,59047935,118334702,0
30,117859044,236193746,0
