n,d_n,maxP,SSD_flag
1,5,5,1
2,2,7,1
3,2,9,1
4,1,10,1
5,1,11,0
6,13,24,0
7,17,41,0
8,34,75,0
9,66,141,0
10,131,272,0
11,252,524,0
12,500,1024,0
13,983,2007,0
14,1932,3939,0
15,3798,7737,0
16,7465,15202,0
17,15127,30329,0
18,29805,60134,0
19,59110,119244,0
20,117237,236481,0
21,234474,470955,0
22,467016,937971,0
23,930234,1868205,0
24,1853003,3721208,0
25,3690879,7412087,0
26,7351953,14764040,0
27,14644796,29408836,0
28,29289592,58698428,0
29,58461947,117160375,0
30,116689420,233849795,0
