n,d_n,maxP,SSD_flag
1,3,3,1
2,6,9,1
3,1,10,1
4,1,11,0
5,2,13,0
6,13,26,0
7,23,49,0
8,39,88,0
9,78,166,0
10,155,321,0
11,298,619,0
12,593,1212,0
13,1163,2375,0
14,2287,4662,0
15,4496,9158,0
16,8837,17995,0
17,17829,35824,0
18,35205,71029,0
19,69817,140846,0
20,138471,279317,0
21,274655,553972,0
22,549310,1103282,0
23,1094124,2197406,0
24,2179411,4376817,0
25,4340993,8717810,0
26,8646781,17364591,0
27,17223745,34588336,0
28,34309019,68897355,0
29,68618038,137515393,0
30,136961421,274476814,0
