n,d_n,maxP,SSD_flag
1,5,5,1
2,3,8,1
3,5,13,0
4,1,14,0
5,1,15,0
6,2,17,0
7,25,42,0
8,30,72,0
9,63,135,0
10,121,256,0
11,242,498,0
12,483,981,0
13,940,1921,0
14,1879,3800,0
15,3728,7528,0
16,7393,14921,0
17,14665,29586,0
18,29088,58674,0
19,57693,116367,0
20,115869,232236,0
21,230315,462551,0
22,458751,921302,0
23,913774,1835076,0
24,1820155,3655231,0
25,3625645,7280876,0
26,7251290,14532166,0
27,14473492,29005658,0
28,28889291,57894949,0
29,57662713,115557662,0
30,115095111,230652773,0
