n,d_n,maxP,SSD_flag
1,1,1,1
2,1,2,1
3,6,8,1
4,3,11,1
5,3,14,1
6,13,27,1
7,25,52,1
8,44,96,1
9,85,181,1
10,170,351,1
11,325,676,1
12,624,1300,1
13,1248,2548,1
14,2452,5000,1
15,4819,9819,1
16,9468,19287,1
17,18611,37898,1
18,37222,75120,1
19,73820,148940,1
20,146392,295332,1
21,290332,585664,1
22,575845,1161509,1
23,1142222,2303731,1
24,2284444,4588175,1
25,4550277,9138452,1
26,9063332,18201784,1
27,18052844,36254628,1
28,35959296,72213924,1
29,71628260,143842184,1
30,142680675,286522859,1
