n,d_n,maxP,SSD_flag
1,2,2,1
2,3,5,1
3,6,11,1
4,1,12,1
5,1,13,0
6,13,26,0
7,24,50,0
8,39,89,0
9,77,166,0
10,154,320,0
11,294,614,0
12,564,1178,0
13,1128,2306,0
14,2217,4523,0
15,4357,8880,0
16,8560,17440,0
17,16826,34266,0
18,33652,67918,0
19,66740,134658,0
20,132352,267010,0
21,262487,529497,0
22,520617,1050114,0
23,1032674,2082788,0
24,2065348,4148136,0
25,4113870,8262006,0
26,8194088,16456094,0
27,16321436,32777530,0
28,32510520,65288050,0
29,64758553,130046603,0
30,128996489,259043092,0
