n,d_n,maxP,SSD_flag
1,5,5,1
2,3,8,1
3,2,10,1
4,1,11,1
5,1,12,0
6,12,24,0
7,19,43,0
8,35,78,0
9,68,146,0
10,135,281,0
11,259,540,0
12,516,1056,0
13,1013,2069,0
14,1991,4060,0
15,3914,7974,0
16,7693,15667,0
17,15589,31256,0
18,30716,61972,0
19,60916,122888,0
20,120819,243707,0
21,241638,485345,0
22,481285,966630,0
23,958656,1925286,0
24,1909619,3834905,0
25,3803649,7638554,0
26,7576582,15215136,0
27,15092248,30307384,0
28,30184496,60491880,0
29,60248173,120740053,0
30,120254708,240994761,0
