n,d_n,maxP,SSD_flag
1,1,1,1
2,4,5,1
3,6,11,1
4,2,13,1
5,2,15,0
6,14,29,0
7,24,53,0
8,42,95,0
9,82,177,0
10,164,341,0
11,312,653,0
12,600,1253,0
13,1200,2453,0
14,2358,4811,0
15,4634,9445,0
16,9104,18549,0
17,17896,36445,0
18,35792,72237,0
19,70984,143221,0
20,140768,283989,0
21,279178,563167,0
22,553722,1116889,0
23,1098340,2215229,0
24,2196680,4411909,0
25,4375464,8787373,0
26,8715136,17502509,0
27,17359288,34861797,0
28,34577808,69439605,0
29,68876438,138316043,0
30,137199154,275515197,0
