n,d_n,maxP,SSD_flag
1,6,6,1
2,3,9,1
3,2,11,1
4,1,12,1
5,1,13,0
6,13,26,0
7,20,46,0
8,37,83,0
9,72,155,0
10,143,298,0
11,273,571,0
12,545,1116,0
13,1070,2186,0
14,2103,4289,0
15,4134,8423,0
16,8125,16548,0
17,16393,32941,0
18,32370,65311,0
19,64195,129506,0
20,127320,256826,0
21,252537,509363,0
22,505074,1014437,0
23,1006014,2020451,0
24,2003903,4024354,0
25,3991413,8015767,0
26,7950456,15966223,0
27,15836717,31802940,0
28,31546114,63349054,0
29,63092228,126441282,0
30,125931919,252373201,0
