n,d_n,maxP,SSD_flag
1,1,1,1
2,4,5,1
3,4,9,1
4,2,11,1
5,2,13,0
6,12,25,0
7,20,45,0
8,36,81,0
9,70,151,0
10,140,291,0
11,266,557,0
12,512,1069,0
13,1024,2093,0
14,2012,4105,0
15,3954,8059,0
16,7768,15827,0
17,15270,31097,0
18,30540,61637,0
19,60568,122205,0
20,120112,242317,0
21,238212,480529,0
22,472470,952999,0
23,937172,1890171,0
24,1874344,3764515,0
25,3733418,7497933,0
26,7436296,14934229,0
27,14812024,29746253,0
28,29503936,59250189,0
29,58769660,118019849,0
30,117066850,235086699,0
