n,d_n,maxP,SSD_flag
1,4,4,1
2,3,7,1
3,4,11,0
4,1,12,0
5,1,13,0
6,2,15,0
7,22,37,0
8,26,63,0
9,56,119,0
10,107,226,0
11,214,440,0
12,427,867,0
13,832,1699,0
14,1662,3361,0
15,3298,6659,0
16,6540,13199,0
17,12973,26172,0
18,25732,51904,0
19,51037,102941,0
20,102501,205442,0
21,203743,409185,0
22,405824,815009,0
23,808350,1623359,0
24,1610160,3233519,0
25,3207347,6440866,0
26,6414694,12855560,0
27,12803656,25659216,0
28,25556275,51215491,0
29,51010049,102225540,0
30,101816355,204041895,0
