n,d_n,maxP,SSD_flag
1,4,4,1
2,6,10,1
3,2,12,1
4,1,13,0
5,1,14,0
6,14,28,0
7,24,52,0
8,42,94,0
9,82,176,0
10,163,339,0
11,312,651,0
12,599,1250,0
13,1198,2448,0
14,2354,4802,0
15,4626,9428,0
16,9089,18517,0
17,17866,36383,0
18,35732,72115,0
19,70865,142980,0
20,140532,283512,0
21,278710,562222,0
22,552794,1115016,0
23,1096499,2211515,0
24,2192998,4404513,0
25,4368130,8772643,0
26,8700528,17473171,0
27,17330191,34803362,0
28,34519850,69323212,0
29,68760990,138084202,0
30,136969186,275053388,0
