n,d_n,maxP,SSD_flag
1,6,6,1
2,2,8,1
3,3,11,1
4,1,12,1
5,1,13,0
6,16,29,0
7,20,49,0
8,41,90,0
9,79,169,0
10,157,326,0
11,297,623,0
12,594,1217,0
13,1168,2385,0
14,2295,4680,0
15,4511,9191,0
16,8865,18056,0
17,17730,35786,0
18,35163,70949,0
19,69732,140681,0
20,138296,278977,0
21,274297,553274,0
22,544083,1097357,0
23,1088166,2185523,0
24,2167467,4352990,0
25,4317204,8670194,0
26,8599245,17269439,0
27,17128758,34398197,0
28,34119220,68517417,0
29,67964143,136481560,0
30,135928286,272409846,0
