n,d_n,maxP,SSD_flag
1,6,6,1
2,1,7,1
3,3,10,1
4,2,12,1
5,2,14,0
6,14,28,1
7,21,49,1
8,40,89,1
9,77,166,1
10,154,320,1
11,292,612,1
12,584,1196,1
13,1147,2343,1
14,2254,4597,1
15,4431,9028,1
16,8708,17736,1
17,17416,35152,1
18,34540,69692,1
19,68496,138188,1
20,135845,274033,1
21,269436,543469,1
22,534441,1077910,1
23,1068882,2146792,1
24,2129056,4275848,1
25,4240696,8516544,1
26,8446852,16963396,1
27,16825208,33788604,1
28,33514571,67303175,1
29,66759706,134062881,1
30,133519412,267582293,1
