n,d_n,maxP,SSD_flag
1,5,5,1
2,5,10,1
3,3,13,1
4,1,14,0
5,1,15,0
6,2,17,0
7,25,42,0
8,32,74,0
9,61,135,0
10,121,256,0
11,242,498,0
12,483,981,0
13,939,1920,0
14,1849,3769,0
15,3695,7464,0
16,7329,14793,0
17,14537,29330,0
18,28832,58162,0
19,57181,115343,0
20,113423,228766,0
21,227785,456551,0
22,452782,909333,0
23,901869,1811202,0
24,1796409,3607611,0
25,3578281,7185892,0
26,7127730,14313622,0
27,14255460,28569082,0
28,28453739,57022821,0
29,56794055,113816876,0
30,113360325,227177201,0
