n,d_n,maxP,SSD_flag
1,5,5,1
2,5,10,1
3,5,15,0
4,1,16,0
5,1,17,0
6,2,19,0
7,3,22,0
8,34,56,0
9,45,101,0
10,85,186,0
11,170,356,0
12,339,695,0
13,676,1371,0
14,1318,2689,0
15,2633,5322,0
16,5221,10543,0
17,10357,20900,0
18,20544,41444,0
19,40749,82193,0
20,80822,163015,0
21,162320,325335,0
22,322646,647981,0
23,642659,1290640,0
24,1280097,2570737,0
25,2549837,5120574,0
26,5079130,10199704,0
27,10158260,20357964,0
28,20275771,40633735,0
29,40470720,81104455,0
30,80779120,161883575,0
