n,d_n,maxP,SSD_flag
1,3,3,1
2,3,6,1
3,1,7,1
4,1,8,0
5,2,10,0
6,13,23,0
7,17,40,0
8,33,73,0
9,66,139,0
10,131,270,0
11,260,530,0
12,507,1037,0
13,997,2034,0
14,1994,4028,0
15,3955,7983,0
16,7844,15827,0
17,15557,31384,0
18,30854,62238,0
19,61201,123439,0
20,122402,245841,0
21,243807,489648,0
22,485620,975268,0
23,967285,1942553,0
24,1926726,3869279,0
25,3837895,7707174,0
26,7644936,15352110,0
27,15289872,30641982,0
28,30518543,61160525,0
29,60914684,122075209,0
30,121585561,243660770,0
