n,d_n,maxP,SSD_flag
1,1,1,1
2,2,3,1
3,3,6,1
4,4,10,1
5,7,17,1
6,11,28,1
7,25,53,1
8,43,96,1
9,86,182,1
10,165,347,1
11,319,666,1
12,613,1279,1
13,1226,2505,1
14,2409,4914,1
15,4732,9646,1
16,9299,18945,1
17,18279,37224,1
18,36558,73782,1
19,72503,146285,1
20,143780,290065,1
21,285151,575216,1
22,565570,1140786,1
23,1121841,2262627,1
24,2243682,4506309,1
25,4469085,8975394,1
26,8901612,17877006,1
27,17730721,35607727,1
28,35317662,70925389,1
29,70350173,141275562,1
30,140134776,281410338,1
