n,d_n,maxP,SSD_flag
1,3,3,1
2,2,5,1
3,4,9,1
4,1,10,1
5,1,11,0
6,13,24,0
7,19,43,0
8,34,77,0
9,72,149,0
10,139,288,0
11,272,560,0
12,536,1096,0
13,1053,2149,0
14,2072,4221,0
15,4072,8293,0
16,8005,16298,0
17,16010,32308,0
18,31748,64056,0
19,62960,127016,0
20,124867,251883,0
21,247662,499545,0
22,491252,990797,0
23,982504,1973301,0
24,1957003,3930304,0
25,3897996,7828300,0
26,7764244,15592544,0
27,15465528,31058072,0
28,30806189,61864261,0
29,61364716,123228977,0
30,122729432,245958409,0
