n,d_n,maxP,SSD_flag
1,4,4,1
2,6,10,1
3,6,16,1
4,1,17,1
5,1,18,1
6,2,20,0
7,3,23,0
8,36,59,0
9,49,108,0
10,91,199,0
11,182,381,0
12,363,744,0
13,724,1468,0
14,1412,2880,0
15,2821,5701,0
16,5593,11294,0
17,11095,22389,0
18,22008,44397,0
19,43653,88050,0
20,86582,174632,0
21,173888,348520,0
22,345640,694160,0
23,688459,1382619,0
24,1371325,2753944,0
25,2731555,5485499,0
26,5441102,10926601,0
27,10882204,21808805,0
28,21720755,43529560,0
29,43354928,86884488,0
30,86535968,173420456,0
