n,d_n,maxP,SSD_flag
1,5,5,1
2,4,9,1
3,5,14,0
4,1,15,0
5,1,16,0
6,2,18,0
7,3,21,0
8,32,53,0
9,43,96,0
10,81,177,0
11,162,339,0
12,323,662,0
13,644,1306,0
14,1288,2594,0
15,2541,5135,0
16,5039,10174,0
17,9997,20171,0
18,19994,40165,0
19,39826,79991,0
20,79329,159320,0
21,158014,317334,0
22,314740,632074,0
23,626939,1259013,0
24,1248839,2507852,0
25,2497678,5005530,0
26,4985359,9990889,0
27,9950724,19941613,0
28,19861622,39803235,0
29,39643915,79447150,0
30,79129816,158576966,0
