n,d_n,maxP,SSD_flag
1,2,2,1
2,5,7,1
3,5,12,1
4,1,13,1
5,1,14,0
6,4,18,0
7,21,39,0
8,32,71,0
9,58,129,0
10,122,251,0
11,238,489,0
12,471,960,0
13,921,1881,0
14,1842,3723,0
15,3652,7375,0
16,7246,14621,0
17,14370,28991,0
18,28502,57493,0
19,56533,114026,0
20,113066,227092,0
21,225211,452303,0
22,448580,900883,0
23,893508,1794391,0
24,1779770,3574161,0
25,3545170,7119331,0
26,7061838,14181169,0
27,14123676,28304845,0
28,28190819,56495664,0
29,56268572,112764236,0
30,112311933,225076169,0
