n,d_n,maxP,SSD_flag
1,5,5,1
2,3,8,1
3,4,12,1
4,1,13,0
5,1,14,0
6,2,16,0
7,23,39,0
8,27,66,0
9,58,124,0
10,111,235,0
11,222,457,0
12,443,900,0
13,862,1762,0
14,1723,3485,0
15,3419,6904,0
16,6780,13684,0
17,13449,27133,0
18,26676,53809,0
19,52909,106718,0
20,106261,212979,0
21,211217,424196,0
22,420711,844907,0
23,838003,1682910,0
24,1669226,3352136,0
25,3325003,6677139,0
26,6650006,13327145,0
27,13273336,26600481,0
28,26493763,53094244,0
29,52881265,105975509,0
30,105551313,211526822,0
