n,d_n,maxP,SSD_flag
1,2,2,1
2,4,6,1
3,2,8,0
4,1,9,0
5,1,10,0
6,10,20,0
7,18,38,0
8,32,70,0
9,62,132,0
10,123,255,0
11,238,493,0
12,473,966,0
13,928,1894,0
14,1824,3718,0
15,3586,7304,0
16,7049,14353,0
17,14221,28574,0
18,28081,56655,0
19,55689,112344,0
20,110450,222794,0
21,219076,441870,0
22,438152,880022,0
23,872718,1752740,0
24,1738387,3491127,0
25,3462553,6953680,0
26,6897025,13850705,0
27,13738361,27589066,0
28,27366272,54955338,0
29,54732544,109687882,0
30,109246012,218933894,0
