n,d_n,maxP,SSD_flag
1,4,4,1
2,4,8,1
3,5,13,1
4,1,14,1
5,1,15,0
6,2,17,0
7,3,20,0
8,31,51,0
9,42,93,0
10,79,172,0
11,158,330,0
12,315,645,0
13,628,1273,0
14,1256,2529,0
15,2478,5007,0
16,4914,9921,0
17,9749,19670,0
18,19498,39168,0
19,38838,78006,0
20,77361,155367,0
21,154094,309461,0
22,306932,616393,0
23,611386,1227779,0
24,1217858,2445637,0
25,2435716,4881353,0
26,4861683,9743036,0
27,9703868,19446904,0
28,19368898,38815802,0
29,38660435,77476237,0
30,77166776,154643013,0
