n,d_n,maxP,SSD_flag
1,3,3,1
2,6,9,1
3,6,15,1
4,1,16,1
5,1,17,0
6,2,19,0
7,25,44,0
8,35,79,0
9,70,149,0
10,133,282,0
11,266,548,0
12,531,1079,0
13,1036,2115,0
14,2071,4186,0
15,4107,8293,0
16,8144,16437,0
17,16155,32592,0
18,32044,64636,0
19,63557,128193,0
20,127114,255307,0
21,253192,508499,0
22,504313,1012812,0
23,1004519,2017331,0
24,2000894,4018225,0
25,3985633,8003858,0
26,7939222,15943080,0
27,15878444,31821524,0
28,31693331,63514855,0
29,63259548,126774403,0
30,126265904,253040307,0
