n,d_n,maxP,SSD_flag
1,2,2,1
2,6,8,1
3,4,12,1
4,1,13,1
5,1,14,0
6,14,28,0
7,22,50,0
8,42,92,0
9,84,176,0
10,152,328,0
11,300,628,0
12,578,1206,0
13,1114,2320,0
14,2144,4464,0
15,4414,8878,0
16,8550,17428,0
17,16800,34228,0
18,33600,67828,0
19,66622,134450,0
20,132130,266580,0
21,262116,528696,0
22,519818,1048514,0
23,1031086,2079600,0
24,2062172,4141772,0
25,4107544,8249316,0
26,8181488,16430804,0
27,16296354,32727158,0
28,32460578,65187736,0
29,64659040,129846776,0
30,128798262,258645038,0
