n,d_n,maxP,SSD_flag
1,6,6,1
2,2,8,1
3,6,14,0
4,1,15,0
5,1,16,0
6,4,20,0
7,5,25,0
8,32,57,0
9,43,100,0
10,91,191,0
11,176,367,0
12,347,714,0
13,694,1408,0
14,1387,2795,0
15,2738,5533,0
16,5433,10966,0
17,10866,21832,0
18,21641,43473,0
19,43106,86579,0
20,85865,172444,0
21,171036,343480,0
22,340685,684165,0
23,678632,1362797,0
24,1357264,2720061,0
25,2709095,5429156,0
26,5407324,10836480,0
27,10793007,21629487,0
28,21542908,43172395,0
29,42999951,86172346,0
30,85828866,172001212,0
