n,d_n,maxP,SSD_flag
1,6,6,1
2,4,10,1
3,3,13,1
4,1,14,1
5,1,15,0
6,2,17,0
7,24,41,0
8,31,72,0
9,59,131,0
10,117,248,0
11,234,482,0
12,467,949,0
13,908,1857,0
14,1816,3673,0
15,3601,7274,0
16,7143,14417,0
17,14169,28586,0
18,28104,56690,0
19,55741,112431,0
20,111482,223913,0
21,222056,445969,0
22,442296,888265,0
23,880991,1769256,0
24,1754839,3524095,0
25,3495509,7019604,0
26,6962914,13982518,0
27,13925828,27908346,0
28,27795915,55704261,0
29,55480348,111184609,0
30,110738640,221923249,0
