n,d_n,maxP,SSD_flag
1,4,4,1
2,3,7,1
3,3,10,1
4,1,11,0
5,1,12,0
6,2,14,0
7,20,34,0
8,27,61,0
9,51,112,0
10,101,213,0
11,202,415,0
12,403,818,0
13,786,1604,0
14,1570,3174,0
15,3113,6287,0
16,6175,12462,0
17,12249,24711,0
18,24296,49007,0
19,48189,97196,0
20,96781,193977,0
21,192373,386350,0
22,383176,769526,0
23,763239,1532765,0
24,1520303,3053068,0
25,3028357,6081425,0
26,6056714,12138139,0
27,12089132,24227271,0
28,24130075,48357346,0
29,48163369,96520715,0
30,96134365,192655080,0
