n,d_n,maxP,SSD_flag
1,4,4,1
2,6,10,1
3,5,15,1
4,1,16,1
5,1,17,0
6,2,19,0
7,3,22,0
8,35,57,0
9,46,103,0
10,87,190,0
11,174,364,0
12,347,711,0
13,692,1403,0
14,1350,2753,0
15,2696,5449,0
16,5346,10795,0
17,10605,21400,0
18,21036,42436,0
19,41725,84161,0
20,82758,166919,0
21,166208,333127,0
22,330374,663501,0
23,658052,1321553,0
24,1310758,2632311,0
25,2610911,5243222,0
26,5200786,10444008,0
27,10401572,20845580,0
28,20761419,41606999,0
29,41440080,83047079,0
30,82713952,165761031,0
