n,d_n,maxP,SSD_flag
1,2,2,1
2,6,8,1
3,5,13,1
4,1,14,1
5,1,15,0
6,4,19,0
7,23,42,0
8,28,70,0
9,62,132,0
10,124,256,0
11,242,498,0
12,468,966,0
13,924,1890,0
14,1820,3710,0
15,3578,7288,0
16,7032,14320,0
17,13822,28142,0
18,27886,56028,0
19,55062,111090,0
20,109200,220290,0
21,216580,436870,0
22,429582,866452,0
23,859164,1725616,0
24,1711296,3436912,0
25,3408770,6845682,0
26,6789654,13635336,0
27,13524246,27159582,0
28,26939292,54098874,0
29,53662004,107760878,0
30,107324008,215084886,0
