n,d_n,maxP,SSD_flag
1,4,4,1
2,1,5,1
3,5,10,1
4,2,12,1
5,2,14,0
6,14,28,0
7,23,51,0
8,42,93,0
9,81,174,0
10,162,336,0
11,308,644,0
12,593,1237,0
13,1209,2446,0
14,2353,4799,0
15,4625,9424,0
16,9088,18512,0
17,18176,36688,0
18,36044,72732,0
19,71495,144227,0
20,141781,286008,0
21,281209,567217,0
22,557793,1125010,0
23,1115586,2240596,0
24,2222084,4462680,0
25,4425992,8888672,0
26,8815940,17704612,0
27,17560385,35264997,0
28,34978989,70243986,0
29,69676769,139920755,0
30,139353538,279274293,0
