SSD,d,P,delta
1,2,2,1
1,9,11,9
1,7,18,14
1,8,26,19
1,8,34,21
0,4,38,14
1,28,66,22
1,48,114,30
1,88,202,41
1,176,378,69
1,312,690,96
1,624,1314,150
1,1200,2514,230
1,2312,4826,342
1,4448,9274,467
1,8896,18170,865
1,17480,35650,1349
1,34336,69986,1978
1,67472,137458,2606
1,132632,270090,2670
1,265264,535354,4998
1,526080,1061434,9529
1,1043264,2104698,9695
1,2069048,4173746,1045
1,4103760,8277506,-33595
1,8140048,16417554,-136640
1,16280096,32697650,-275886
