SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,9,13,6
1,9,22,9
1,16,38,14
1,25,63,19
1,52,115,31
1,102,217,56
1,203,420,111
1,382,802,208
1,764,1566,402
1,1503,3069,785
1,2954,6023,1539
1,5806,11829,3022
1,11409,23238,5933
1,22818,46056,11755
1,45254,91310,23302
1,89744,181054,46202
1,177985,359039,91619
1,353016,712055,181699
1,700226,1412281,360376
1,1400452,2812733,717730
1,2789495,5602228,1429527
1,5556172,11158400,2847299
1,11067090,22225490,5671296
1,22044436,44269926,11296390
