SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,5,9,2
1,9,18,5
1,12,30,6
1,27,57,13
1,49,106,22
1,88,194,33
1,185,379,70
1,349,728,134
1,671,1399,235
1,1360,2759,475
1,2653,5412,928
1,5218,10630,1823
1,10251,20881,3576
1,20502,41383,7082
1,40655,82038,14030
1,80639,162677,27825
1,159918,322595,55175
1,317183,639778,109422
1,629148,1268926,217021
1,1258296,2527222,432219
1,2506341,5033563,860862
1,4992180,10025743,1714642
1,9943705,19969448,3415254
1,19806771,39776219,6802683
