SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,5,9,2
1,7,16,3
1,13,29,5
1,25,54,10
1,45,99,15
1,90,189,28
1,173,362,53
1,333,695,101
1,641,1336,172
1,1282,2618,334
1,2519,5137,653
1,4948,10085,1278
1,9723,19808,2503
1,19113,38921,4620
1,38226,77147,9139
1,75811,152958,18106
1,150340,303298,35878
1,298161,601459,71103
1,591374,1192833,140928
1,1173025,2365858,270855
1,2346050,4711908,539207
1,4672987,9384895,1073794
1,9307748,18692643,2138449
