SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,4,8,1
1,8,16,3
1,12,28,4
1,24,52,8
1,44,96,12
1,80,176,15
1,160,336,27
1,308,644,50
1,592,1236,72
1,1140,2376,92
1,2280,4656,172
1,4480,9136,329
1,8800,17936,631
1,17292,35228,927
1,33992,69220,1212
1,67984,137204,2352
1,134828,272032,4612
1,267376,539408,9052
1,530272,1069680,17775
1,1051744,2121424,26421
1,2086196,4207620,34919
1,4172392,8380012,68911
1,8310792,16690804,136610
1,16553600,33244404,270868
