SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,6,10,3
1,9,19,6
1,13,32,8
1,29,61,17
1,51,112,28
1,102,214,53
1,195,409,100
1,377,786,192
1,725,1511,347
1,1450,2961,677
1,2849,5810,1326
1,5596,11406,2599
1,10997,22403,5098
1,21617,44020,9719
1,43234,87254,19246
1,85743,172997,38145
1,170036,343033,75613
1,337223,680256,149900
1,668850,1349106,297201
1,1326703,2675809,580806
1,2653406,5329215,1156514
1,5285195,10614410,2303309
1,10527156,21141566,4587372
1,20968569,42110135,9136599
