SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,9,13,6
1,7,20,7
1,16,36,12
1,23,59,15
1,56,115,31
1,104,219,58
1,199,418,109
1,382,800,206
1,764,1564,400
1,1505,3069,785
1,2954,6023,1539
1,5804,11827,3020
1,11409,23236,5931
1,22818,46054,11753
1,45254,91308,23300
1,89744,181052,46200
1,177983,359035,91615
1,353012,712047,181691
1,700220,1412267,360362
1,1400440,2812707,717704
1,2789471,5602178,1429477
1,5556124,11158302,2847201
1,11066994,22225296,5671102
1,22044244,44269540,11296004
