SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,8,12,5
1,7,19,6
1,16,35,11
1,23,58,14
1,54,112,28
1,103,215,54
1,196,411,102
1,376,787,193
1,734,1521,357
1,1463,2984,700
1,2872,5856,1372
1,5641,11497,2690
1,11086,22583,5278
1,22172,44755,10454
1,43986,88741,20733
1,87220,175961,41109
1,172977,348938,81518
1,343082,692020,161664
1,686164,1378184,326279
1,1366687,2744871,649868
1,2722288,5467159,1294458
1,5422404,10889563,2578462
1,10800822,21690385,5136191
1,21514424,43204809,10231273
