SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,6,10,3
1,6,16,3
1,13,29,5
1,26,55,11
1,45,100,16
1,90,190,29
1,174,364,55
1,335,699,105
1,644,1343,179
1,1288,2631,347
1,2531,5162,678
1,4972,10134,1327
1,9770,19904,2599
1,19205,39109,4808
1,38410,77519,9511
1,76176,153695,18843
1,151064,304759,37339
1,299597,604356,74000
1,594222,1198578,146673
1,1178674,2377252,282249
1,2357348,4734600,561899
1,4695491,9430091,1118990
1,9352572,18782663,2228469
