SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,6,10,3
1,9,19,6
1,14,33,9
1,29,62,18
1,52,114,30
1,95,209,48
1,199,408,99
1,375,783,189
1,721,1504,340
1,1442,2946,662
1,2832,5778,1294
1,5569,11347,2540
1,10939,22286,4981
1,21503,43789,9488
1,43006,86795,18787
1,85291,172086,37234
1,169140,341226,73806
1,335448,676674,146318
1,665327,1342001,290096
1,1319715,2661716,566713
1,2639430,5301146,1128445
1,5257357,10558503,2247402
1,10471708,21030211,4476017
1,20858125,41888336,8914800
