SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,9,13,6
1,8,21,8
1,16,37,13
1,24,61,17
1,50,111,27
1,98,209,48
1,198,407,98
1,370,777,183
1,740,1517,353
1,1456,2973,689
1,2862,5835,1351
1,5626,11461,2654
1,11054,22515,5210
1,22108,44623,10322
1,43846,88469,20461
1,86952,175421,40569
1,172448,347869,80449
1,342034,689903,159547
1,678442,1368345,316440
1,1356884,2725229,630226
1,2702714,5427943,1255242
1,5383320,10811263,2500162
1,10722794,21534057,4979863
1,21358636,42892693,9919157
