SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,9,13,6
1,8,21,8
1,6,27,3
1,25,52,8
1,40,92,8
1,90,182,21
1,161,343,34
1,322,665,71
1,613,1278,114
1,1234,2512,228
1,2420,4932,448
1,4750,9682,875
1,9339,19021,1716
1,18678,37699,3398
1,37034,74733,6725
1,73455,148188,13336
1,145676,293864,26444
1,288932,582796,52440
1,573114,1155910,104005
1,1146228,2302138,207135
1,2283117,4585255,412554
1,4547556,9132811,821710
1,9058078,18190889,1636695
1,18042701,36233590,3260054
