SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,8,12,5
1,6,18,5
1,15,33,9
1,22,55,11
1,51,106,22
1,96,202,41
1,184,386,77
1,353,739,145
1,720,1459,295
1,1404,2863,579
1,2757,5620,1136
1,5418,11038,2231
1,10836,21874,4569
1,21488,43362,9061
1,42623,85985,17977
1,84526,170511,35659
1,167648,338159,70739
1,332539,670698,140342
1,665078,1335776,283871
1,1324738,2660514,565511
1,2638640,5299154,1126453
1,5255792,10554946,2243845
1,10468961,21023907,4469713
1,20853396,41877303,8903767
