SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,5,9,2
1,9,18,5
1,13,31,7
1,27,58,14
1,49,107,23
1,89,196,35
1,187,383,74
1,352,735,141
1,677,1412,248
1,1354,2766,482
1,2659,5425,941
1,5229,10654,1847
1,10271,20925,3620
1,20190,41115,6814
1,40380,81495,13487
1,80083,161578,26726
1,158812,320390,52970
1,314965,635355,104999
1,624701,1260056,208151
1,1239131,2499187,404184
1,2478262,4977449,804748
1,4936334,9913783,1602682
1,9832288,19746071,3191877
1,19584493,39330564,6357028
