SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,4,8,1
1,8,16,3
1,11,27,3
1,24,51,7
1,43,94,10
1,78,172,11
1,164,336,27
1,309,645,51
1,594,1239,75
1,1188,2427,143
1,2333,4760,276
1,4588,9348,541
1,9012,18360,1055
1,17715,36075,1774
1,35430,71505,3497
1,70266,141771,6919
1,139344,281115,13695
1,276355,557470,27114
1,548122,1105592,53687
1,1087232,2192824,97821
1,2174464,4367288,194587
1,4331213,8698501,387400
1,8626996,17325497,771303
1,17183726,34509223,1535687
