SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,4,8,1
1,7,15,2
1,11,26,2
1,23,49,5
1,41,90,6
1,82,172,11
1,157,329,20
1,303,632,38
1,583,1215,51
1,1189,2404,120
1,2314,4718,234
1,4546,9264,457
1,8935,18199,894
1,17870,36069,1768
1,35437,71506,3498
1,70291,141797,6945
1,139393,281190,13770
1,276472,557662,27306
1,548398,1106060,54155
1,1096796,2202856,107853
1,2184657,4387513,214812
1,4351444,8738957,427856
1,8667451,17406408,852214
