SSD,d,P,delta
1,3,3,2
1,7,10,8
1,6,16,12
1,4,20,13
1,4,24,11
1,8,32,8
1,22,54,10
1,44,98,14
1,78,176,15
1,152,328,19
1,296,624,30
1,582,1206,42
1,1108,2314,30
1,2216,4530,46
1,4354,8884,77
1,8556,17440,135
1,16816,34256,-45
1,33050,67306,-702
1,66100,133406,-1446
1,131092,264498,-2922
1,259968,524466,-5890
1,515582,1040048,-11857
1,1022608,2062656,-32347
1,2028400,4091056,-81645
1,4056800,8147856,-163245
1,8080550,16228406,-325788
