SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,9,13,6
1,9,22,9
1,6,28,4
1,26,54,10
1,41,95,11
1,91,186,25
1,167,353,44
1,331,684,90
1,630,1314,150
1,1260,2574,290
1,2479,5053,569
1,4867,9920,1113
1,9567,19487,2182
1,18803,38290,3989
1,37606,75896,7888
1,74582,150478,15626
1,147904,298382,30962
1,293329,591711,61355
1,581791,1173502,121597
1,1154015,2327517,232514
1,2308030,4635547,462846
1,4597257,9232804,921703
1,9156908,18389712,1835518
1,18239234,36628946,3655410
