SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,4,8,1
1,9,17,4
1,12,29,5
1,25,54,10
1,46,100,16
1,83,183,22
1,175,358,49
1,329,687,93
1,633,1320,156
1,1282,2602,318
1,2502,5104,620
1,4921,10025,1218
1,9667,19692,2387
1,19334,39026,4725
1,38339,77365,9357
1,76045,153410,18558
1,150808,304218,36798
1,299114,603332,72976
1,593307,1196639,144734
1,1186614,2383253,288250
1,2363561,4746814,574113
1,4707788,9454602,1143501
1,9377237,18831839,2277645
1,18678429,37510268,4536732
