SSD,d,P,delta
1,4,4,3
1,4,8,6
1,5,13,9
1,3,16,9
1,6,22,9
1,6,28,4
1,24,52,8
1,44,96,12
1,80,176,15
1,154,330,21
1,308,638,44
1,586,1224,60
1,1128,2352,68
1,2256,4608,124
1,4432,9040,233
1,8710,17750,445
1,17112,34862,561
1,33638,68500,492
1,67276,135776,924
1,133424,269200,1780
1,264592,533792,3436
1,524752,1058544,6639
1,1040794,2099338,4335
1,2064476,4163814,-8887
1,4128952,8292766,-18335
1,8224266,16517032,-37162
