SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,7,11,4
1,6,17,4
1,14,31,7
1,20,51,7
1,48,99,15
1,89,188,27
1,171,359,50
1,328,687,93
1,656,1343,179
1,1292,2635,351
1,2536,5171,687
1,4983,10154,1347
1,9795,19949,2644
1,19590,39539,5238
1,38852,78391,10383
1,77048,155439,20587
1,152804,308243,40823
1,303072,611315,80959
1,601161,1212476,160571
1,1202322,2414798,319795
1,2394849,4809647,636946
1,4770108,9579755,1268654
1,9501364,19081119,2526925
