SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,7,11,4
1,6,17,4
1,15,32,8
1,28,60,16
1,49,109,25
1,101,210,49
1,193,403,94
1,371,774,180
1,714,1488,324
1,1428,2916,632
1,2807,5723,1239
1,5513,11236,2429
1,10833,22069,4764
1,21295,43364,9063
1,42590,85954,17946
1,84466,170420,35568
1,167504,337924,70504
1,332201,670125,139769
1,658889,1329014,277109
1,1306945,2635959,540956
1,2613890,5249849,1077148
1,5206485,10456334,2145233
1,10370380,20826714,4272520
