SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,7,11,4
1,7,18,5
1,15,33,9
1,29,62,18
1,51,113,29
1,102,215,54
1,199,414,105
1,381,795,201
1,733,1528,364
1,1466,2994,710
1,2881,5875,1391
1,5660,11535,2728
1,11121,22656,5351
1,21861,44517,10216
1,43722,88239,20231
1,86711,174950,40098
1,171956,346906,79486
1,341031,687937,157581
1,676402,1364339,312434
1,1341683,2706022,611019
1,2683366,5389388,1216687
1,5344871,10734259,2423158
1,10646020,21380279,4826085
