SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,7,11,4
1,9,20,7
1,15,35,11
1,31,66,22
1,55,121,37
1,101,222,61
1,213,435,126
1,400,835,241
1,769,1604,440
1,1538,3142,858
1,3021,6163,1679
1,5941,12104,3297
1,11669,23773,6468
1,22938,46711,12410
1,45876,92587,24579
1,90983,183570,48718
1,180428,363998,96578
1,357835,721833,191477
1,709729,1431562,379657
1,1407789,2839351,744348
1,2815578,5654929,1482228
1,5608218,11263147,2952046
1,11170560,22433707,5879513
1,22250137,44683844,11710308
