SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,3,7,0
1,7,14,1
1,11,25,1
1,21,46,2
1,42,88,4
1,81,169,8
1,155,324,15
1,299,623,29
1,598,1221,57
1,1175,2396,112
1,2308,4704,220
1,4535,9239,432
1,8915,18154,849
1,17830,35984,1683
1,35361,71345,3337
1,70124,141469,6617
1,139073,280542,13122
1,275838,556380,26024
1,547141,1103521,51616
1,1094282,2197803,102800
1,2179649,4377452,204751
1,4341468,8718920,407819
1,8647575,17366495,812301
