SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,6,10,3
1,8,18,5
1,13,31,7
1,28,59,15
1,49,108,24
1,90,198,37
1,188,386,77
1,355,741,147
1,682,1423,259
1,1364,2787,503
1,2679,5466,982
1,5268,10734,1927
1,10348,21082,3777
1,20341,41423,7122
1,40682,82105,14097
1,80682,162787,27935
1,160000,322787,55367
1,317321,640108,109752
1,629374,1269482,217577
1,1248400,2517882,422879
1,2496800,5014682,841981
1,4973259,9987941,1676840
1,9905836,19893777,3339583
1,19730990,39624767,6651231
