SSD,d,P,delta
1,2,2,1
1,1,3,1
1,1,4,0
1,8,12,5
1,7,19,6
1,15,34,10
1,23,57,13
1,53,110,26
1,99,209,48
1,190,399,90
1,365,764,170
1,730,1494,330
1,1437,2931,647
1,2821,5752,1268
1,5543,11295,2488
1,10896,22191,4886
1,21792,43983,9682
1,43219,87202,19194
1,85708,172910,38058
1,169979,342889,75469
1,337137,680026,149670
1,668731,1348757,296852
1,1337462,2686219,591216
1,2664028,5350247,1177546
1,5306264,10656511,2345410
1,10569309,21225820,4671626
1,21052910,42278730,9305194
