SSD,d,P,delta
1,1,1,0
1,4,5,3
1,4,9,5
1,8,17,10
1,6,23,10
1,6,29,5
1,24,53,9
1,44,97,13
1,80,177,16
1,154,331,22
1,308,639,45
1,586,1225,61
1,1128,2353,69
1,2256,4609,125
1,4432,9041,234
1,8710,17751,446
1,17112,34863,562
1,33638,68501,493
1,67276,135777,925
1,133424,269201,1781
1,264592,533793,3437
1,524752,1058545,6640
1,1040794,2099339,4336
1,2064476,4163815,-8886
1,4128952,8292767,-18334
1,8224266,16517033,-37161
1,16381256,32898289,-75247
