SSD,d,P,delta
1,1,1,0
1,1,2,0
1,2,4,0
1,4,8,1
1,7,15,2
1,12,27,3
1,23,50,6
1,42,92,8
1,84,176,15
1,161,337,28
1,310,647,53
1,597,1244,80
1,1194,2438,154
1,2346,4784,300
1,4608,9392,585
1,9055,18447,1142
1,17800,36247,1946
1,35600,71847,3839
1,70603,142450,7598
1,140012,282462,15042
1,277678,560140,29784
1,550748,1110888,58983
1,1092441,2203329,108326
1,2184882,4388211,215510
1,4351964,8740175,429074
1,8668328,17408503,854309
